Gen
BusNum,MW,Mvar,MvarMax,MvarMin,VoltSet,CustomFloat:0,Status,MWMax,MWMin,ID,AreaNumber,ZoneNumber,FuelTypeCode,UnitTypeCode,CustomString:0,CustomString:1,CustomString:2,CustomString:3
32,147.000003,-15.503220,110.249996,-102.900004,1.020000,,Closed,147.000003,113.000000,C1,1,70,NG,CC,50458,50458_G723,,
33,56.599998,-6.802528,42.449999,-39.620000,1.025000,,Closed,56.599998,44.000000,C1,1,65,NG,CC,50449,50449_G722,,
34,57.400000,14.393979,43.050000,-40.180001,1.020000,,Closed,57.400000,44.499999,C1,1,67,NG,CC,50450,50450_CC1,,
35,3.200000,0.000000,2.100000,-1.800000,1.020000,,Closed,3.200000,0.000000,1,1,68,WAT,HY,2532,2532-1,,
35,3.200000,0.000000,2.100000,-1.800000,1.020000,,Closed,3.200000,0.000000,2,1,68,WAT,HY,2532,2532-2,,
35,4.000000,0.000000,2.600000,-2.200000,1.020000,,Closed,4.000000,0.000000,3,1,68,WAT,HY,2530,2530-1,,
35,4.000000,0.000000,2.600000,-2.200000,1.020000,,Closed,4.000000,0.000000,4,1,68,WAT,HY,2530,2530-2,,
35,6.000000,0.000000,3.900000,-3.300000,1.020000,,Closed,6.000000,0.000000,5,1,68,WAT,HY,2532,2532-3,,
35,7.000000,0.000000,4.600000,-3.900000,1.020000,,Closed,7.000000,0.000000,6,1,68,WAT,HY,2530,2530-3,,
37,0.000000,0.000000,165.970004,-154.910004,1.020000,,Open,221.300006,103.999996,C1,1,65,NG,CC,54041,54041_LEA1,,
38,100.500000,-9.665566,70.400000,-55.299997,1.020000,,Closed,100.500000,0.000000,1,1,65,WND,WT,56620,56620-1,,
39,125.999999,11.343993,88.200003,-69.300002,1.025000,,Closed,125.999999,0.000000,1,1,65,WND,WT,56902,56902-1,,
41,0.000000,0.000000,49.270001,-45.989999,1.020000,,Open,65.700001,40.599999,C1,1,65,NG,CC,54131,54131_CC1,,
52,16.200000,1.154231,11.300000,-8.900000,1.020000,,Closed,16.200000,0.000000,1,1,67,WND,WT,58768,58768-1,,
53,37.500000,16.721492,26.300001,-20.600000,1.020000,,Closed,37.500000,0.000000,1,1,67,WND,WT,56633,56633-1,,
60,0.800000,0.600000,0.600000,-0.400000,1.020000,,Closed,0.800000,0.400000,1,1,69,WAT,HY,2631,2631-RIO2,,
60,10.000000,5.619052,7.000000,-5.500000,1.020000,,Closed,10.000000,4.000000,2,1,69,WAT,HY,2631,2631-RIO,,
63,0.000000,0.000000,66.149998,-61.739999,1.020000,,Open,88.200003,60.000002,C1,1,70,NG,CC,54034,54034_G701,,
63,653.700018,-51.738918,490.280008,-457.590008,1.020000,,Closed,653.700018,315.000010,C2,1,70,NG,CC,56259,56259_CC1,,
69,0.000000,0.000000,17.200001,-13.500001,1.020000,,Open,24.500000,5.000000,1,1,65,NG,ST,2682,2682-5,,
69,0.000000,0.000000,17.200001,-13.500001,1.020000,,Open,24.500000,5.000000,2,1,65,NG,ST,2682,2682-6,,
69,0.000000,0.000000,33.100000,-25.999999,1.020000,,Open,47.299999,9.000000,3,1,65,NG,GT,2682,2682-7,,
69,0.000000,18.567352,20.000000,-20.000000,1.020000,,Closed,10.000000,-10.000000,X,1,65,UN,UN,,,,PJM Warren
79,0.000000,0.000000,0.700000,-0.600000,1.020000,,Open,1.000000,0.300000,1,1,74,DFO,IC,61488,61488-HCC1,,
79,0.000000,0.000000,5.300000,-4.100000,1.020000,,Open,7.500000,4.000000,10,1,74,KER,GT,61488,61488-GT,,
79,0.000000,0.000000,32.900000,-25.900000,1.020000,,Open,47.000000,1.000000,11,1,74,KER,GT,7915,7915-N01,,
79,0.000000,0.000000,109.300005,-85.900003,1.020000,,Open,156.200004,44.999999,12,1,74,NG,ST,2493,2493-6,,
79,110.000002,6.873427,125.999999,-99.000001,1.020000,,Closed,179.999995,110.000002,13,1,74,NG,GT,2493,2493-1,,
79,110.000002,6.873427,125.999999,-99.000001,1.020000,,Closed,179.999995,110.000002,14,1,74,NG,GT,2493,2493-2,,
79,0.000000,0.000000,139.999998,-110.000002,1.020000,,Open,200.000000,64.999998,15,1,74,NG,ST,2493,2493-7,,
79,0.000000,0.000000,0.900000,-0.700000,1.020000,,Open,1.300000,0.400000,2,1,74,KER,IC,61488,61488-SKB1,,
79,0.000000,0.000000,1.000000,-0.800000,1.020000,,Open,1.400000,0.400000,3,1,74,DFO,IC,61488,61488-SMB1,,
79,0.000000,0.000000,1.000000,-0.800000,1.020000,,Open,1.400000,0.400000,4,1,74,KER,IC,61488,61488-SMB2,,
79,0.000000,0.000000,1.800000,-1.400000,1.020000,,Open,2.500000,0.100000,5,1,74,KER,IC,61488,61488-ENB3,,
79,0.000000,0.000000,1.900000,-1.500000,1.020000,,Open,2.700000,0.800000,6,1,74,KER,IC,61488,61488-ENB1,,
79,0.000000,0.000000,1.900000,-1.500000,1.020000,,Open,2.700000,0.800000,7,1,74,KER,IC,61488,61488-ENB2,,
79,0.000000,0.000000,2.100000,-1.700000,1.020000,,Open,3.000000,0.100000,8,1,74,DFO,IC,61488,61488-SCI1,,
79,0.000000,0.000000,2.100000,-1.700000,1.020000,,Open,3.000000,0.100000,9,1,74,KER,IC,61488,61488-SCI2,,
80,0.000000,0.000000,38.900000,-30.500001,1.020000,,Open,55.500001,15.000001,1,1,69,WDS,ST,10464,10464-GEN1,,
81,0.000000,20.000000,20.000000,-20.000000,1.022100,,Closed,10.000000,-10.000000,X,1,67,UN,UN,,,,PJM Tiffany
82,34.500000,11.546437,24.200000,-19.000000,1.020000,,Closed,34.500000,0.000000,1,1,69,WND,WT,56594,56594-MU1,,
83,8.000000,-4.400000,5.600000,-4.400000,1.020000,,Closed,8.000000,4.000000,1,1,69,WAT,HY,2610,2610-1,,
83,8.000000,-4.400000,5.600000,-4.400000,1.020000,,Closed,8.000000,4.000000,2,1,69,WAT,HY,2610,2610-2,,
84,11.000000,-0.641128,7.700000,-6.100000,1.020000,,Closed,11.000000,1.000000,1,1,70,WAT,HY,6527,6527-1,,
84,11.000000,-0.641128,7.700000,-6.100000,1.020000,,Closed,11.000000,1.000000,2,1,70,WAT,HY,6527,6527-2,,
95,50.000000,2.523216,50.250000,-46.900001,1.020000,,Closed,67.000002,37.000000,C1,1,66,NG,CC,7784,7784_CC01,,
116,0.000000,0.000000,33.399999,-26.199999,1.020000,,Open,47.700000,41.999999,1,1,67,DFO,GT,55600,55600-1,,
125,0.000000,0.000000,1.400000,-1.100000,1.030000,,Open,2.000000,0.100000,1,1,69,DFO,IC,54592,54592-IC,,
125,75.999999,0.000000,76.569998,-71.469998,1.030000,,Closed,102.100003,75.999999,C1,1,69,NG,CC,54592,54592_CC1,,
127,0.000000,0.000000,669.820023,-625.169992,1.020000,,Open,893.099976,666.400003,C1,1,70,NG,CC,2539,2539_CC1,,
128,613.999987,-34.164020,429.799986,-337.700009,1.020000,,Closed,613.999987,461.000013,1,1,66,NUC,ST,6122,6122-1,,
150,0.000000,0.000000,0.700000,-0.600000,1.020000,,Open,1.000000,0.300000,1,1,67,DFO,IC,50368,50368-EDG1,,
150,0.000000,0.000000,0.700000,-0.600000,1.020000,,Open,1.000000,0.300000,2,1,67,DFO,IC,50368,50368-EDG2,,
150,0.000000,0.000000,12.600000,-11.760000,1.020000,,Open,16.800000,8.200000,C1,1,67,NG,CC,50368,50368_CT1,,
150,0.000000,0.000000,15.520000,-14.489999,1.020000,,Open,20.700000,8.400000,C2,1,67,NG,CC,50368,50368_CT2,,
161,20.000000,14.000000,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,1,1,65,WND,WT,56575,56575-1,,
178,102.699995,77.029997,77.029997,-71.890002,1.020000,,Closed,102.699995,44.999999,C1,1,67,NG,CC,10621,10621_CC01,,
190,0.000000,30.720702,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,68,UN,UN,,,,
193,0.000000,0.000000,214.199996,-199.919999,1.020000,,Open,285.599995,89.999998,C1,1,68,NG,CC,54574,54574_CA,,
194,0.000000,14.000000,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,1,1,70,MWH,BA,62147,62147-KNY1,,
199,0.000000,0.000000,5.000000,-4.000000,1.020000,,Open,7.200000,1.000000,1,1,66,DFO,ST,58157,58157-LP,,
199,0.000000,0.000000,12.700000,-10.000000,1.020000,,Open,18.200000,2.000000,2,1,66,DFO,ST,58157,58157-HP,,
212,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,1,1,66,LFG,IC,56250,56250-GEN1,,
212,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,0.800000,10,1,66,LFG,IC,56250,56250-GEN11,,
212,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,0.800000,11,1,66,LFG,IC,56250,56250-GEN9,,
212,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,2,1,66,LFG,IC,56250,56250-GEN2,,
212,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,3,1,66,LFG,IC,56250,56250-GEN3,,
212,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,4,1,66,LFG,IC,56250,56250-GEN4,,
212,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,5,1,66,LFG,IC,56250,56250-GEN5,,
212,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,6,1,66,LFG,IC,56250,56250-GEN6,,
212,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,7,1,66,LFG,IC,56250,56250-GEN7,,
212,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,8,1,66,LFG,IC,56250,56250-GEN8,,
212,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,0.800000,9,1,66,LFG,IC,56250,56250-GEN10,,
234,0.000000,0.000000,0.800000,-0.600000,1.020000,,Open,1.100000,0.500000,1,1,65,DFO,IC,54593,54593-GEN3,,
234,0.000000,0.000000,49.649999,-46.340001,1.020000,,Open,66.200000,48.800001,C1,1,65,NG,CC,54593,54593_CC01,,
236,0.000000,64.128703,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,65,UN,UN,,,,
240,0.000000,53.888977,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,66,UN,UN,,,,
250,0.400000,0.300000,0.300000,-0.200000,1.020000,,Closed,0.400000,0.100000,1,1,66,WAT,HY,10025,10025-KPR1,,
250,0.000000,0.000000,17.900001,-14.100000,1.020000,,Open,25.600001,5.000000,10,1,66,BIT,ST,10025,10025-43TG,,
250,0.000000,0.000000,17.900001,-14.100000,1.020000,,Open,25.600001,5.000000,11,1,66,BIT,ST,10025,10025-44TG,,
250,0.000000,0.000000,2.100000,-1.700000,1.020000,,Open,3.000000,0.400000,2,1,66,BIT,ST,10025,10025-75TG,,
250,0.000000,0.000000,8.800000,-6.900000,1.020000,,Open,12.500000,4.000000,3,1,66,BIT,ST,10025,10025-22TG,,
250,12.800001,5.403358,9.000000,-7.000000,1.020000,,Closed,12.800001,0.000000,4,1,66,WAT,HY,2641,2641-2,,
250,12.800001,5.403358,9.000000,-7.000000,1.020000,,Closed,12.800001,0.000000,5,1,66,WAT,HY,2641,2641-HY1,,
250,0.000000,0.000000,10.500000,-8.300000,1.020000,,Open,15.000001,4.000000,6,1,66,BIT,ST,10025,10025-17TG,,
250,18.000001,5.403358,12.600000,-9.900000,1.020000,,Closed,18.000001,0.000000,7,1,66,WAT,HY,2641,2641-HY3,,
250,0.000000,0.000000,17.900001,-14.100000,1.020000,,Open,25.600001,5.000000,8,1,66,BIT,ST,10025,10025-41TG,,
250,0.000000,0.000000,17.900001,-14.100000,1.020000,,Open,25.600001,5.000000,9,1,66,BIT,ST,10025,10025-42TG,,
284,0.000000,0.000000,17.500000,-13.800000,1.020000,,Open,25.000000,3.000000,1,1,65,MSW,ST,50472,50472-GEN1,,
284,0.000000,0.000000,17.500000,-13.800000,1.020000,,Open,25.000000,3.000000,2,1,65,MSW,ST,50472,50472-GEN2,,
317,0.000000,0.000000,44.929999,-41.929999,1.020000,,Open,59.899998,40.000001,C1,1,65,NG,CC,50451,50451_CC1,,
339,0.000000,0.000000,27.700001,-21.699999,1.020000,,Open,39.500001,3.500000,1,1,67,MSW,ST,50662,50662-GEN1,,
357,883.300018,14.173312,618.300009,-485.799980,1.020000,,Closed,883.300018,661.999989,1,1,67,NUC,ST,6110,6110-1,,
358,542.899990,-7.439561,407.180023,-380.029988,1.020000,,Closed,542.899990,225.000000,C3,1,67,NG,CC,54547,54547_BLK1,,
358,543.200016,-7.439561,407.399988,-380.240011,1.020000,,Closed,543.200016,225.000000,C4,1,67,NG,CC,54547,54547_BLK2,,
368,30.000001,0.000000,20.999999,-16.500001,1.020000,,Closed,30.000001,0.100000,1,1,69,WND,WT,55790,55790-1,,
378,4.000000,2.800000,2.800000,-2.200000,1.020000,,Closed,4.000000,2.800000,1,1,69,WAT,HY,2552,2552-1,,
378,4.000000,2.800000,2.800000,-2.200000,1.020000,,Closed,4.000000,2.800000,2,1,69,WAT,HY,2552,2552-2,,
378,4.000000,2.800000,2.800000,-2.200000,1.020000,,Closed,4.000000,2.800000,3,1,69,WAT,HY,2552,2552-3,,
381,0.000000,0.000000,0.800000,-0.600000,1.020000,,Open,1.100000,0.200000,1,1,69,DFO,IC,50744,50744-GEN3,,
381,64.200002,0.000000,48.150000,-44.940001,1.020000,,Closed,64.200002,47.000000,C1,1,69,NG,CC,50744,50744_CC1,,
395,33.000001,-13.807140,23.100001,-18.200000,1.020000,,Closed,33.000001,0.300000,1,1,69,WND,WT,56290,56290-2,,
395,61.000001,-13.807140,42.699999,-33.600000,1.020000,,Closed,61.000001,0.500000,2,1,69,WND,WT,56290,56290-1A,,
395,91.000003,-13.807140,63.700002,-50.099999,1.020000,,Closed,91.000003,0.700000,3,1,69,WND,WT,56290,56290-3,,
395,137.000000,-13.807140,95.899999,-75.400001,1.020000,,Closed,137.000000,1.100000,4,1,69,WND,WT,56290,56290-1,,
399,74.000001,33.114415,51.800001,-40.700001,1.020000,,Closed,74.000001,0.000000,1,1,69,WND,WT,57287,57287-1,,
405,25.999999,-2.671043,18.200000,-14.300001,1.020000,,Closed,25.999999,1.000000,1,1,69,WAT,HY,2613,2613-1,,
406,15.000001,0.000000,10.500000,-8.300000,1.020000,,Closed,15.000001,1.000000,1,1,69,WAT,HY,2547,2547-1,,
407,25.000000,-2.854618,17.500000,-13.800000,1.020000,,Closed,25.000000,1.000000,1,1,69,WAT,HY,2600,2600-1,,
408,23.999999,3.513803,16.800000,-13.200000,1.020000,,Closed,23.999999,1.000000,1,1,69,WAT,HY,2562,2562-1,,
409,20.999999,0.000000,14.700000,-11.600000,1.020000,,Closed,20.999999,1.000000,1,1,69,WAT,HY,2611,2611-1,,
450,0.000000,59.240222,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,68,UN,UN,,,,
463,1.300000,0.000000,0.900000,-0.700000,1.020000,,Closed,1.300000,0.200000,1,1,70,WAT,HY,2609,2609-6,,
463,7.000000,0.000000,4.900000,-3.900000,1.020000,,Closed,7.000000,1.000000,2,1,70,WAT,HY,2609,2609-1,,
463,7.000000,0.000000,4.900000,-3.900000,1.020000,,Closed,7.000000,1.000000,3,1,70,WAT,HY,2609,2609-2,,
463,7.000000,0.000000,4.900000,-3.900000,1.020000,,Closed,7.000000,1.000000,4,1,70,WAT,HY,2609,2609-3,,
463,7.000000,0.000000,4.900000,-3.900000,1.020000,,Closed,7.000000,1.000000,5,1,70,WAT,HY,2609,2609-4,,
463,7.000000,0.000000,4.900000,-3.900000,1.020000,,Closed,7.000000,1.000000,6,1,70,WAT,HY,2609,2609-5,,
469,0.000000,0.000000,10.100000,-7.900000,1.020000,,Open,14.399999,2.000000,1,1,70,MSW,ST,10503,10503-GEN1,,
474,9.000000,0.000000,6.300000,-5.000000,1.020000,,Closed,9.000000,4.000000,1,1,70,WAT,HY,2612,2612-8,,
474,47.000000,0.000000,32.900000,-25.900000,1.020000,,Closed,47.000000,8.000000,2,1,70,WAT,HY,2612,2612-9,,
485,0.000000,93.290401,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,68,UN,UN,,,,
489,0.000000,75.522316,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,70,UN,UN,,,,
492,0.000000,0.000000,29.499999,-23.199999,1.020000,,Open,42.100000,2.000000,1,1,70,DFO,ST,54099,54099-GEN1,,
508,107.200003,18.824783,80.400002,-75.040001,1.020000,,Closed,107.200003,56.000000,C1,1,70,NG,CC,10725,10725_F801,,
508,0.000000,0.000000,254.099989,-237.159991,1.020000,,Open,338.800001,100.999999,C2,1,70,NG,CC,10725,10725_F802,,
512,0.000000,-17.711419,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,71,UN,UN,,,,
512,600.000000,-17.711419,9900.000000,-9900.000000,1.020000,,Closed,600.000000,0.000000,S,1,71,SUN,PV,,,,
526,18.000001,3.335193,12.600000,-9.900000,1.020000,,Closed,18.000001,1.000000,1,1,69,WAT,HY,2627,2627-GRHM,,
535,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,5.000000,1,1,71,DFO,GT,2632,2632-SHOE,,
535,740.000010,-53.780675,577.500010,-538.999987,1.020000,,Closed,769.999981,385.999990,C1,1,71,NG,CC,56940,56940_G921,,
546,0.000000,0.000000,32.600001,-25.600001,1.020000,,Open,46.500000,5.000000,1,1,71,DFO,GT,2628,2628-GEN1,,
547,0.000000,0.000000,0.100000,-0.100000,1.020000,,Open,0.200000,0.100000,1,1,72,DFO,IC,62423,62423-778NG,,
547,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.300000,10,1,72,DFO,IC,62423,62423-795G1,,
547,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.300000,11,1,72,DFO,IC,62423,62423-795G2,,
547,0.000000,0.000000,1.800000,-1.400000,1.020000,,Open,2.500000,0.300000,12,1,72,DFO,IC,62423,62423-765G1,,
547,0.000000,0.000000,0.300000,-0.200000,1.020000,,Open,0.400000,0.300000,2,1,72,DFO,IC,62423,62423-777NG,,
547,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.200000,3,1,72,DFO,IC,62423,62423-771NG,,
547,0.000000,0.000000,0.700000,-0.600000,1.020000,,Open,1.000000,0.100000,4,1,72,DFO,IC,62423,62423-735G2,,
547,0.000000,0.000000,0.700000,-0.600000,1.020000,,Open,1.000000,0.300000,5,1,72,DFO,IC,62423,62423-777G1,,
547,0.000000,0.000000,0.700000,-0.600000,1.020000,,Open,1.000000,0.200000,6,1,72,DFO,IC,62423,62423-785G1,,
547,0.000000,0.000000,1.100000,-0.800000,1.020000,,Open,1.500000,0.100000,7,1,72,DFO,IC,62423,62423-735G1,,
547,0.000000,0.000000,1.100000,-0.800000,1.020000,,Open,1.500000,0.100000,8,1,72,DFO,IC,62423,62423-745G1,,
547,0.000000,0.000000,1.100000,-0.800000,1.020000,,Open,1.500000,0.300000,9,1,72,DFO,IC,62423,62423-745G2,,
552,0.000000,0.000000,11.200000,-8.800000,1.020000,,Open,16.000000,10.600000,1,1,75,DFO,GT,2517,2517-GT1,,
552,0.000000,0.000000,37.099999,-29.200000,1.020000,,Open,52.999997,37.000000,2,1,75,NG,GT,2517,2517-GT2,,
552,0.000000,0.000000,37.099999,-29.200000,1.020000,,Open,52.999997,37.000000,3,1,75,NG,GT,2517,2517-GT3,,
552,0.000000,0.000000,131.599998,-103.400004,1.020000,,Open,188.000000,15.000001,4,1,75,NG,ST,2517,2517-3,,
552,0.000000,0.000000,131.599998,-103.400004,1.020000,,Open,188.000000,15.000001,5,1,75,NG,ST,2517,2517-4,,
554,348.900008,-63.460255,261.680007,-244.230008,1.020000,,Closed,348.900008,229.999995,C1,1,75,NG,CC,56234,56234_CC01,,
556,528.000021,264.259505,396.000004,-369.600010,1.020000,,Closed,528.000021,202.999997,C1,1,74,NG,CC,56196,56196_CC1,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,1,1,74,NG,GT,55243,55243-3-2,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,10,1,74,NG,GT,55243,55243-4-3,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,11,1,74,NG,GT,55243,55243-4-2,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,12,1,74,NG,GT,55243,55243-2-1,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,2,1,74,NG,GT,55243,55243-4-1,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,3,1,74,NG,GT,55243,55243-3-4,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,4,1,74,NG,GT,55243,55243-3-3,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,5,1,74,NG,GT,55243,55243-2-2,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,6,1,74,NG,GT,55243,55243-2-3,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,7,1,74,NG,GT,55243,55243-4-4,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,8,1,74,NG,GT,55243,55243-2-4,,
557,0.000000,0.000000,29.300001,-23.000000,1.020000,,Open,41.900000,18.600000,9,1,74,NG,GT,55243,55243-3-1,,
562,215.000010,-28.951696,150.500000,-118.299997,1.020000,,Closed,215.000010,1.500000,1,1,68,WND,WT,56857,56857-GEN1,,
563,0.000000,0.000000,54.000002,-50.400001,1.020000,,Open,72.000003,50.000000,C1,1,70,NG,CC,10190,10190_CCCC,,
564,0.000000,0.000000,13.000000,-10.200000,1.020000,,Open,18.600000,12.000000,1,1,75,DFO,GT,2518,2518-GT2,,
564,0.000000,0.000000,37.000000,-29.100001,1.020000,,Open,52.899998,39.399999,2,1,75,DFO,GT,2518,2518-GT1,,
565,0.000000,0.000000,41.800001,-32.800001,1.020000,,Open,59.700000,7.000000,1,1,73,MSW,ST,50882,50882-GEN1,,
569,0.000000,0.000000,0.300000,-0.200000,1.020000,,Open,0.400000,0.400000,1,1,75,DFO,IC,50292,50292-GEN4,,
569,0.000000,0.000000,41.999999,-33.000001,1.020000,,Open,60.000002,34.999999,6,1,75,NG,GT,50292,50292-GEN5,,
569,83.600003,26.262504,62.699997,-58.520001,1.020000,,Closed,83.599997,34.999999,C1,1,75,NG,CC,50292,50292_G602,,
569,0.000000,0.000000,72.000003,-67.199999,1.020000,,Open,95.999998,40.000001,C2,1,75,NG,CC,50292,50292_G603,,
570,0.000000,0.000000,90.899998,-84.840000,1.020000,,Open,121.200001,66.000003,C1,1,74,NG,CC,54114,54114_CC1,,
570,0.000000,86.653203,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,74,UN,UN,,,,
571,0.000000,0.000000,12.600000,-9.900000,1.020000,,Open,18.000001,1.000000,1,1,74,NG,GT,2490,2490-GT1,,
571,0.000000,0.000000,239.400005,-188.100004,1.020000,,Open,342.000008,89.999998,2,1,74,NG,ST,2490,2490-2,,
571,0.000000,0.000000,374.900007,-294.499993,1.020000,,Open,535.500002,150.000000,3,1,74,NG,ST,2490,2490-3,,
571,1423.999977,177.598464,9900.000000,-9900.000000,1.020000,,Closed,1423.999977,0.000000,W,1,74,WND,WS,,,,
571,3.000000,177.598464,9900.000000,-9900.000000,1.020000,,Closed,200.000000,0.000000,x,1,74,UN,UN,0,0,,
573,3.600000,-0.976543,2.500000,-2.000000,1.020000,,Closed,3.600000,0.500000,1,1,69,WAT,HY,50512,50512-GEN3,,
573,14.500000,-0.976543,10.200000,-8.000000,1.020000,,Closed,14.500000,2.200000,2,1,69,WAT,HY,50512,50512-GEN1,,
573,14.500000,-0.976543,10.200000,-8.000000,1.020000,,Closed,14.500000,2.200000,3,1,69,WAT,HY,50512,50512-GEN2,,
575,5.000000,3.500000,3.500000,-2.800000,1.020000,,Closed,5.000000,2.800000,1,1,67,WAT,HY,2569,2569-1,,
575,5.000000,3.500000,3.500000,-2.800000,1.020000,,Closed,5.000000,2.800000,2,1,67,WAT,HY,2569,2569-2,,
577,0.000000,0.000000,11.900000,-9.400000,1.020000,,Open,17.000000,1.000000,1,1,75,MSW,ST,50649,50649-GEN1,,
577,0.000000,0.000000,61.500001,-57.400000,1.020000,,Open,81.999999,44.999999,C1,1,75,NG,CC,56188,56188_CC1,,
579,0.000000,0.000000,18.799999,-14.800000,1.020000,,Open,26.899999,5.000000,1,1,69,DFO,ST,10803,10803-GEN3,,
580,0.000000,11.526784,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
580,900.000000,11.526784,9900.000000,-9900.000000,1.020000,,Closed,900.000000,0.000000,W,1,75,WND,WS,,,,
580,200.000000,11.526784,9900.000000,-9900.000000,1.020000,,Closed,200.000000,0.000000,x,1,75,UN,UN,0,0,,
587,0.000000,18.093590,250.000000,-250.000000,1.018100,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
589,0.000000,0.000000,55.000001,-43.200001,1.020000,,Open,78.600001,23.999999,3,1,75,MSW,ST,10642,10642-GEN1,,
589,0.000000,0.000000,41.249999,-38.499999,1.020000,,Open,55.000001,37.799999,C1,1,75,NG,CC,52056,52056_CC1,,
589,0.000000,47.352493,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
589,900.000000,47.352493,9900.000000,-9900.000000,1.020000,,Closed,900.000000,0.000000,W,1,75,WND,WS,,,,
594,0.000000,450.000000,450.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,72,UN,UN,,,,
595,47.000000,0.000000,32.900000,-25.900000,1.020000,,Closed,47.000000,1.000000,1,1,74,NG,GT,7913,7913-HG01,,
595,47.000000,0.000000,32.900000,-25.900000,1.020000,,Closed,47.000000,1.000000,2,1,74,NG,GT,7913,7913-HG02,,
595,0.000000,0.000000,32.900000,-25.900000,1.020000,,Open,47.000000,1.000000,3,1,74,NG,GT,7914,7914-HR01,,
595,47.000000,0.000000,32.900000,-25.900000,1.020000,,Closed,47.000000,1.000000,4,1,74,NG,GT,7914,7914-HR02,,
596,0.000000,0.000000,1.200000,-0.900000,1.020000,,Open,1.700000,0.300000,1,1,74,DFO,IC,52168,52168-U0007,,
596,0.000000,0.000000,9.000000,-7.100000,1.020000,,Open,12.899999,10.300000,2,1,74,DFO,GT,52168,52168-GEN3,,
596,0.000000,0.000000,9.000000,-7.100000,1.020000,,Open,12.899999,10.300000,3,1,74,DFO,GT,52168,52168-GEN4,,
596,0.000000,0.000000,11.200000,-8.800000,1.020000,,Open,16.000000,3.000000,4,1,74,DFO,ST,52168,52168-GEN2,,
596,0.000000,309.999990,309.999990,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,74,UN,UN,,,,
600,0.000000,0.000000,0.100000,-0.100000,1.020000,,Open,0.100000,0.000000,1,1,74,NG,IC,61026,61026-GARG,,
600,0.000000,0.000000,1.000000,-0.800000,1.020000,,Open,1.400000,0.100000,10,1,74,NG,IC,61026,61026-MHB2,,
600,0.000000,0.000000,1.000000,-0.800000,1.020000,,Open,1.400000,0.100000,11,1,74,NG,IC,61026,61026-MHB3,,
600,0.000000,0.000000,1.100000,-0.800000,1.020000,,Open,1.500000,0.200000,12,1,74,NG,IC,61026,61026-MHB4,,
